num	year	budget	budget_o	order	gp	boxoffice_o	bo	cpi	link	title	poster
398	2012	120	120	1	FALSE	608.862905	608.862905	227.663	http://en.wikipedia.org/wiki/Life_of_Pi_(film)	Life of Pi	2012-nm-LifeofPi.jpg
397	2012	61	61	2	FALSE	437.710466	437.710466	227.663	http://en.wikipedia.org/wiki/Les_Mis%C3%A9rables_(2012_film)	Les Misérables	2012-nm-LesMisrables.jpg
501	2012	100	100	3	FALSE	423.9836	423.9836	227.663	http://en.wikipedia.org/wiki/Django_Unchained	Django Unchained	2012-nm-DjangoUnchained.jpg
362	2012	65	65	4	FALSE	275.29345	275.29345	227.663	http://en.wikipedia.org/wiki/Lincoln_(2012_film)	Lincoln	2012-nm-Lincoln.jpg
399	2012	21	21	5	FALSE	236.412453	236.412453	227.663	http://en.wikipedia.org/wiki/Silver_Linings_Playbook	Silver Linings Playbook	2012-nm-SilverLiningsPlaybook.jpg
411	2012	44.5	44.5	0	TRUE	232.324128	232.324128	227.663	http://en.wikipedia.org/wiki/Argo_(2012_film)	Argo	2012-gp-Argo.jpg
400	2012	40	40	6	FALSE	108.720716	108.720716	227.663	http://en.wikipedia.org/wiki/Zero_Dark_Thirty	Zero Dark Thirty	2012-nm-ZeroDarkThirty.jpg
492	2012	1.8	1.8	7	FALSE	21.080058	21.080058	227.663	http://en.wikipedia.org/wiki/Beasts_of_the_Southern_Wild	Beasts of the Southern Wild	2012-nm-BeastsoftheSouthernWild.jpg
396	2012	8.9	8.9	8	FALSE	19.835665	19.835665	227.663	http://en.wikipedia.org/wiki/Amour_(2012_film)	Amour	2012-nm-Amour.jpg
203	2011	25	25	1	FALSE	211.608112	211.608112	220.223	http://en.wikipedia.org/wiki/The_Help_(film)	The Help	2011-nm-TheHelp.jpg
188	2011	160	ERR  150 to  170 million 	2	FALSE	185.77016	185.77016	220.223	http://en.wikipedia.org/wiki/Hugo_(film)	Hugo	2011-nm-Hugo.jpg
361	2011	66	66	3	FALSE	177.584879	177.584879	220.223	http://en.wikipedia.org/wiki/War_Horse_(film)	War Horse	2011-nm-WarHorse.jpg
365	2011	20	20	4	FALSE	177.243185	177.243185	220.223	http://en.wikipedia.org/wiki/The_Descendants_(film)	The Descendants	2011-nm-TheDescendants.jpg
187	2011	17	17	5	FALSE	151.119219	151.119219	220.223	http://en.wikipedia.org/wiki/Midnight_in_Paris	Midnight in Paris	2011-nm-MidnightinParis.jpg
77	2011	15	15	0	TRUE	133.432856	133.432856	220.223	http://en.wikipedia.org/wiki/The_Artist_(film)	The Artist	2011-gp-TheArtist.png
500	2011	50	50	6	FALSE	110.206216	110.206216	220.223	http://en.wikipedia.org/wiki/Moneyball_(film)	Moneyball	2011-nm-Moneyball.jpg
395	2011	32	32	7	FALSE	54.303319	54.303319	220.223	http://en.wikipedia.org/wiki/The_Tree_of_Life_(film)	The Tree of Life	2011-nm-TheTreeofLife.jpg
394	2011	40	40	8	FALSE	47.847881	47.847881	220.223	http://en.wikipedia.org/wiki/Extremely_Loud_and_Incredibly_Close_(film)	Extremely Loud and Incredibly Close	2011-nm-ExtremelyLoudandIncrediblyClose.jpg
360	2010	200	200	1	FALSE	1063.171911	1063.171911	218.011	http://en.wikipedia.org/wiki/Toy_Story_3	Toy Story 3	2010-nm-ToyStory3.jpg
359	2010	160	160	2	FALSE	825.532764	825.532764	218.011	http://en.wikipedia.org/wiki/Inception	Inception	2010-nm-Inception.jpg
393	2010	15	ERR £8 million ( 15 million) 	0	TRUE	414.211549	414.211549	218.011	http://en.wikipedia.org/wiki/The_King%27s_Speech	The King's Speech	2010-gp-TheKingsSpeech.jpg
91	2010	13	13	3	FALSE	329.398046	329.398046	218.011	http://en.wikipedia.org/wiki/Black_Swan_(film)	Black Swan	2010-nm-BlackSwan.jpg
202	2010	38	38	4	FALSE	251.123791	251.123791	218.011	http://en.wikipedia.org/wiki/True_Grit_(2010_film)	True Grit	2010-nm-TrueGrit.jpg
186	2010	40	40	5	FALSE	224.920315	224.920315	218.011	http://en.wikipedia.org/wiki/The_Social_Network	The Social Network	2010-nm-TheSocialNetwork.jpg
185	2010	25	25	6	FALSE	129.190869	129.190869	218.011	http://en.wikipedia.org/wiki/The_Fighter_(2010_film)	The Fighter	2010-nm-TheFighter.jpg
201	2010	18	18	7	FALSE	60.738797	60.738797	218.011	http://en.wikipedia.org/wiki/127_Hours	127 Hours	2010-nm-127Hours.jpg
8	2010	4	4	8	FALSE	34.70585	34.70585	218.011	http://en.wikipedia.org/wiki/The_Kids_Are_All_Right_(film)	The Kids Are All Right	2010-nm-TheKidsAreAllRight.jpg
76	2010	2	2	9	FALSE	13.831503	13.831503	218.011	http://en.wikipedia.org/wiki/Winter%27s_Bone	Winter's Bone	2010-nm-WintersBone.jpg
488	2009	246	ERR  237 million  9 million+ (re-release) 	1	FALSE	2782.275172	2782.275172	212.709	http://en.wikipedia.org/wiki/Avatar_(2009_film)	Avatar	2009-nm-Avatar.jpg
490	2009	175	175	2	FALSE	731.342744	731.342744	212.709	http://en.wikipedia.org/wiki/Up_(2009_film)	Up	2009-nm-Up.jpg
489	2009	70	70	3	FALSE	321.455689	321.455689	212.709	http://en.wikipedia.org/wiki/Inglourious_Basterds	Inglourious Basterds	2009-nm-InglouriousBasterds.jpg
6	2009	29	29	4	FALSE	309.208309	309.208309	212.709	http://en.wikipedia.org/wiki/The_Blind_Side_(film)	The Blind Side	2009-nm-TheBlindSide.jpg
200	2009	30	30	5	FALSE	210.816205	210.816205	212.709	http://en.wikipedia.org/wiki/District_9	District 9	2009-nm-District9.jpg
491	2009	25	25	6	FALSE	166.842739	166.842739	212.709	http://en.wikipedia.org/wiki/Up_in_the_Air_(2009_film)	Up in the Air	2009-nm-UpintheAir.jpg
184	2009	10	10	7	FALSE	63.647833	63.647833	212.709	http://en.wikipedia.org/wiki/Precious_(film)	Precious	2009-nm-Precious.jpg
358	2009	15	15	0	TRUE	49.230772	49.230772	212.709	http://en.wikipedia.org/wiki/The_Hurt_Locker	The Hurt Locker	2009-gp-TheHurtLocker.jpg
7	2009	7	7	8	FALSE	31.312437	31.312437	212.709	http://en.wikipedia.org/wiki/A_Serious_Man	A Serious Man	2009-nm-ASeriousMan.jpg
183	2009	7.5	7.5	9	FALSE	26.096852	26.096852	212.709	http://en.wikipedia.org/wiki/An_Education	An Education	2009-nm-AnEducation.jpg
487	2008	15	15	0	TRUE	377.910544	377.910544	213.528	http://en.wikipedia.org/wiki/Slumdog_Millionaire	Slumdog Millionaire	2008-gp-SlumdogMillionaire.jpg
392	2008	150	150	1	FALSE	333.932083	333.932083	213.528	http://en.wikipedia.org/wiki/The_Curious_Case_of_Benjamin_Button_(film)	The Curious Case of Benjamin Button	2008-nm-TheCuriousCaseofBenjaminButton.jpg
5	2008	32	32	2	FALSE	108.901967	108.901967	213.528	http://en.wikipedia.org/wiki/The_Reader_(2008_film)	The Reader	2008-nm-TheReader.jpg
90	2008	20	20	3	FALSE	54.586584	54.586584	213.528	http://en.wikipedia.org/wiki/Milk_(film)	Milk	2008-nm-Milk.jpg
182	2008	25	25	4	FALSE	27.426335	27.426335	213.528	http://en.wikipedia.org/wiki/Frost/Nixon_(film)	Frost/Nixon	2008-nm-FrostNixon.jpg
180	2007	6.8	ERR  6.5 – 7 million 	1	FALSE	231.411584	231.411584	202.416	http://en.wikipedia.org/wiki/Juno_(film)	Juno	2007-nm-Juno.jpg
486	2007	25	25	0	TRUE	171.627166	171.627166	202.416	http://en.wikipedia.org/wiki/No_Country_for_Old_Men_(film)	No Country for Old Men	2007-gp-NoCountryforOldMen.jpg
199	2007	30	30	2	FALSE	129.266061	129.266061	202.416	http://en.wikipedia.org/wiki/Atonement_(film)	Atonement	2007-nm-Atonement.jpg
75	2007	25	25	3	FALSE	92.991835	92.991835	202.416	http://en.wikipedia.org/wiki/Michael_Clayton_(film)	Michael Clayton	2007-nm-MichaelClayton.jpg
181	2007	25	25	4	FALSE	76.181545	76.181545	202.416	http://en.wikipedia.org/wiki/There_Will_Be_Blood	There Will Be Blood	2007-nm-ThereWillBeBlood.jpg
178	2006	90	90	0	TRUE	289.847354	289.847354	203.9	http://en.wikipedia.org/wiki/The_Departed	The Departed	2006-gp-TheDeparted.jpg
4	2006	25	25	1	FALSE	135.330182	135.330182	203.9	http://en.wikipedia.org/wiki/Babel_(film)	Babel	2006-nm-Babel.jpg
198	2006	15	ERR £9.8 million ( 15 million)	2	FALSE	ERR £77.865176 ( 123.384128) 	123.384	203.9	http://en.wikipedia.org/wiki/The_Queen_(film)	The Queen	2006-nm-TheQueen.jpg
179	2006	8	ERR US 8 million	3	FALSE	100.523181	100.523181	203.9	http://en.wikipedia.org/wiki/Little_Miss_Sunshine	Little Miss Sunshine	2006-nm-LittleMissSunshine.jpg
197	2006	19	19	4	FALSE	68.673228	68.673228	203.9	http://en.wikipedia.org/wiki/Letters_from_Iwo_Jima	Letters from Iwo Jima	2006-nm-LettersfromIwoJima.jpg
357	2005	14	14	1	FALSE	178.062759	178.062759	191.8	http://en.wikipedia.org/wiki/Brokeback_Mountain	Brokeback Mountain	2005-nm-BrokebackMountain.jpg
367	2005	77	77	2	FALSE	130.358911	130.358911	191.8	http://en.wikipedia.org/wiki/Munich_(film)	Munich	2005-nm-Munich.jpg
391	2005	6.5	6.5	0	TRUE	98.410061	98.410061	191.8	http://en.wikipedia.org/wiki/Crash_(2004_film)	Crash	2005-gp-Crash.jpg
74	2005	7.5	7.5	3	FALSE	54.641191	54.641191	191.8	http://en.wikipedia.org/wiki/Good_Night,_and_Good_Luck	Good Night, and Good Luck	2005-nm-GoodNightandGoodLuck.jpg
73	2005	7	7	4	FALSE	49.233161	49.233161	191.8	http://en.wikipedia.org/wiki/Capote_(film)	Capote	2005-nm-Capote.jpg
2	2004	30	30	0	TRUE	216.763646	216.763646	188.0	http://en.wikipedia.org/wiki/Million_Dollar_Baby	Million Dollar Baby	2004-gp-MillionDollarBaby.jpg
3	2004	110	110	1	FALSE	213.741459	213.741459	188.0	http://en.wikipedia.org/wiki/The_Aviator_(2004_film)	The Aviator	2004-nm-TheAviator.jpg
72	2004	40	40	2	FALSE	124.731534	124.731534	188.0	http://en.wikipedia.org/wiki/Ray_(film)	Ray	2004-nm-Ray.jpg
38	2004	25	25	3	FALSE	118.676606	118.676606	188.0	http://en.wikipedia.org/wiki/Finding_Neverland	Finding Neverland	2004-nm-FindingNeverland.jpg
218	2004	16	16	4	FALSE	109.502303	109.502303	188.0	http://en.wikipedia.org/wiki/Sideways_(film)	Sideways	2004-nm-Sideways.jpg
485	2003	94	94	0	TRUE	1119.929521	1119.929521	183.1	http://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Return_of_the_King	The Lord of the Rings: The Return of the King	2003-gp-TheLordoftheRingsTheReturnoftheKing.jpg
36	2003	150	150	1	FALSE	212.011111	212.011111	183.1	http://en.wikipedia.org/wiki/Master_and_Commander:_The_Far_Side_of_the_World	Master and Commander: The Far Side of the World	2003-nm-MasterandCommanderTheFarSideoftheWorld.png
37	2003	30	30	2	FALSE	156.82202	156.82202	183.1	http://en.wikipedia.org/wiki/Mystic_River_(film)	Mystic River	2003-nm-MysticRiver.jpg
390	2003	87	87	3	FALSE	148.336445	148.336445	183.1	http://en.wikipedia.org/wiki/Seabiscuit_(film)	Seabiscuit	2003-nm-Seabiscuit.jpg
356	2003	4	4	4	FALSE	119.723856	119.723856	183.1	http://en.wikipedia.org/wiki/Lost_in_Translation_(film)	Lost in Translation	2003-nm-LostinTranslation.jpg
355	2002	94	94	1	FALSE	926.047111	926.047111	179.9	http://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Two_Towers	The Lord of the Rings: The Two Towers	2002-nm-TheLordoftheRingsTheTwoTowers.jpg
410	2002	45	45	0	TRUE	306.776732	306.776732	179.9	http://en.wikipedia.org/wiki/Chicago_(2002_film)	Chicago	2002-gp-Chicago.jpg
388	2002	97	97	2	FALSE	193.772504	193.772504	179.9	http://en.wikipedia.org/wiki/Gangs_of_New_York	Gangs of New York	2002-nm-GangsofNewYork.jpg
389	2002	35	35	3	FALSE	120.072577	120.072577	179.9	http://en.wikipedia.org/wiki/The_Pianist_(2002_film)	The Pianist	2002-nm-ThePianist.jpg
35	2002	25	25	4	FALSE	108.846072	108.846072	179.9	http://en.wikipedia.org/wiki/The_Hours_(film)	The Hours	2002-nm-TheHours.jpg
354	2001	93	93	1	FALSE	871.530324	871.530324	178.0	http://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring	The Lord of the Rings: The Fellowship of the Ring	2001-nm-TheLordoftheRingsTheFellowshipoftheRing.jpg
386	2001	58	58	0	TRUE	313.542341	313.542341	178.0	http://en.wikipedia.org/wiki/A_Beautiful_Mind_(film)	A Beautiful Mind	2001-gp-ABeautifulMind.jpg
387	2001	52	52	2	FALSE	179.213434	179.213434	178.0	http://en.wikipedia.org/wiki/Moulin_Rouge!	Moulin Rouge!	2001-nm-MoulinRouge.jpg
353	2001	19.8	19.8	3	FALSE	87.754044	87.754044	178.0	http://en.wikipedia.org/wiki/Gosford_Park	Gosford Park	2001-nm-GosfordPark.jpg
83	2001	1.7	1.7	4	FALSE	43.368779	43.368779	178.0	http://en.wikipedia.org/wiki/In_the_Bedroom	In the Bedroom	2001-nm-IntheBedroom.jpg
350	2000	103	103	0	TRUE	457.640427	457.640427	171.2	http://en.wikipedia.org/wiki/Gladiator_(2000_film)	Gladiator	2000-gp-Gladiator.jpg
34	2000	51	51	1	FALSE	256.271286	256.271286	171.2	http://en.wikipedia.org/wiki/Erin_Brockovich_(film)	Erin Brockovich	2000-nm-ErinBrockovich.jpg
351	2000	17	17	2	FALSE	213.525736	213.525736	171.2	http://en.wikipedia.org/wiki/Crouching_Tiger,_Hidden_Dragon	Crouching Tiger, Hidden Dragon	2000-nm-CrouchingTigerHiddenDragon.jpg
352	2000	46	46	3	FALSE	207.515725	207.515725	171.2	http://en.wikipedia.org/wiki/Traffic_(2000_film)	Traffic	2000-nm-Traffic.jpg
82	2000	25	25	4	FALSE	152.699946	152.699946	171.2	http://en.wikipedia.org/wiki/Chocolat_(2000_film)	Chocolat	2000-nm-Chocolat.jpg
177	1999	40	None	1	FALSE	None	672.806	167.9	http://en.wikipedia.org/wiki/The_Sixth_Sense	The Sixth Sense	1999-nm-TheSixthSense.jpg
484	1999	15	15	0	TRUE	356.296601	356.296601	167.9	http://en.wikipedia.org/wiki/American_Beauty_(film)	American Beauty	1999-gp-AmericanBeauty.jpg
217	1999	60	60	2	FALSE	290.701374	290.701374	167.9	http://en.wikipedia.org/wiki/The_Green_Mile_(film)	The Green Mile	1999-nm-TheGreenMile.jpg
71	1999	24	24	3	FALSE	88.545092	88.545092	167.9	http://en.wikipedia.org/wiki/The_Cider_House_Rules_(film)	The Cider House Rules	1999-nm-TheCiderHouseRules.jpg
33	1999	90	90	4	FALSE	60.289912	60.289912	167.9	http://en.wikipedia.org/wiki/The_Insider_(film)	The Insider	1999-nm-TheInsider.jpg
349	1998	70	70	1	FALSE	481.840909	481.840909	163.4	http://en.wikipedia.org/wiki/Saving_Private_Ryan	Saving Private Ryan	1998-nm-SavingPrivateRyan.jpg
348	1998	25	25	0	TRUE	289.317794	289.317794	163.4	http://en.wikipedia.org/wiki/Shakespeare_in_Love	Shakespeare in Love	1998-gp-ShakespeareinLove.jpg
176	1998	20	20	2	FALSE	229.163264	229.163264	163.4	http://en.wikipedia.org/wiki/Life_Is_Beautiful	Life Is Beautiful	1998-nm-LifeIsBeautiful.jpg
216	1998	52	52	3	FALSE	98.126565	98.126565	163.4	http://en.wikipedia.org/wiki/The_Thin_Red_Line_(1998_film)	The Thin Red Line	1998-nm-TheThinRedLine.jpg
32	1998	30	30	4	FALSE	82.150642	82.150642	163.4	http://en.wikipedia.org/wiki/Elizabeth_(film)	Elizabeth	1998-nm-Elizabeth.jpg
483	1997	200	200	0	TRUE	2185.372302	2185.372302	160.0	http://en.wikipedia.org/wiki/Titanic_(1997_film)	Titanic	1997-gp-Titanic.jpg
30	1997	50	50	1	FALSE	314.178011	314.178011	160.0	http://en.wikipedia.org/wiki/As_Good_as_It_Gets	As Good as It Gets	1997-nm-AsGoodasItGets.jpg
31	1997	3.5	ERR £3 million ( 3.5 million) 	2	FALSE	ERR £160.049344( 257.850122) 	257.850112	160.0	http://en.wikipedia.org/wiki/The_Full_Monty	The Full Monty	1997-nm-TheFullMonty.jpg
70	1997	10	10	3	FALSE	225.933435	225.933435	160.0	http://en.wikipedia.org/wiki/Good_Will_Hunting	Good Will Hunting	1997-nm-GoodWillHunting.jpg
347	1997	35	35	4	FALSE	126.21694	126.21694	160.0	http://en.wikipedia.org/wiki/L.A._Confidential_(film)	L.A. Confidential	1997-nm-LAConfidential.jpg
29	1996	50	50	1	FALSE	273.552592	273.552592	158.6	http://en.wikipedia.org/wiki/Jerry_Maguire	Jerry Maguire	1996-nm-JerryMaguire.jpg
27	1996	27	27	0	TRUE	231.976425	231.976425	158.6	http://en.wikipedia.org/wiki/The_English_Patient_(film)	The English Patient	1996-gp-TheEnglishPatient.jpg
28	1996	7	7	2	FALSE	60.611975	60.611975	158.6	http://en.wikipedia.org/wiki/Fargo_(film)	Fargo	1996-nm-Fargo.jpg
69	1996	6	ERR A 6 million 	3	FALSE	35.89233	35.89233	158.6	http://en.wikipedia.org/wiki/Shine_(film)	Shine	1996-nm-Shine.jpg
502	1996	4.5	4.5	4	FALSE	13.417292	13.417292	158.6	http://en.wikipedia.org/wiki/Secrets_%26_Lies_(film)	Secrets & Lies	1996-nm-SecretsLies.jpg
346	1995	52	52	1	FALSE	355.237933	355.237933	153.2	http://en.wikipedia.org/wiki/Apollo_13_(film)	Apollo 13	1995-nm-Apollo13.jpg
26	1995	30	30	2	FALSE	254.13491	254.13491	153.2	http://en.wikipedia.org/wiki/Babe_(film)	Babe	1995-nm-Babe.jpg
345	1995	72	72	0	TRUE	210.409945	210.409945	153.2	http://en.wikipedia.org/wiki/Braveheart	Braveheart	1995-gp-Braveheart.jpg
482	1995	16	16	3	FALSE	134.993774	134.993774	153.2	http://en.wikipedia.org/wiki/Sense_and_Sensibility_(film)	Sense and Sensibility	1995-nm-SenseandSensibility.jpg
81	1995	None	None	4	FALSE	21.848932	21.848932	153.2	http://en.wikipedia.org/wiki/Il_Postino	The Postman (Il Postino)	1995-nm-ThePostmanIlPostino.jpg
479	1994	55	55	0	TRUE	677.387716	677.387716	147.2	http://en.wikipedia.org/wiki/Forrest_Gump	Forrest Gump	1994-gp-ForrestGump.jpg
68	1994	4.4	4.4	1	FALSE	245.700832	245.700832	147.2	http://en.wikipedia.org/wiki/Four_Weddings_and_a_Funeral	Four Weddings and a Funeral	1994-nm-FourWeddingsandaFuneral.jpg
480	1994	8.5	8.5	2	FALSE	213.928762	213.928762	147.2	http://en.wikipedia.org/wiki/Pulp_Fiction	Pulp Fiction	1994-nm-PulpFiction.jpg
481	1994	25	25	3	FALSE	28.341469	28.341469	147.2	http://en.wikipedia.org/wiki/The_Shawshank_Redemption	The Shawshank Redemption	1994-nm-TheShawshankRedemption.jpg
80	1994	31	31	4	FALSE	24.822619	24.822619	147.2	http://en.wikipedia.org/wiki/Quiz_Show_(film)	Quiz Show	1994-nm-QuizShow.jpg
478	1993	44	44	1	FALSE	368.87576	368.87576	144.2	http://en.wikipedia.org/wiki/The_Fugitive_(1993_film)	The Fugitive	1993-nm-TheFugitive.jpg
344	1993	22	22	0	TRUE	321.306305	321.306305	144.2	http://en.wikipedia.org/wiki/Schindler%27s_List	Schindler's List	1993-gp-SchindlersList.jpg
196	1993	13	13	2	FALSE	65.796862	65.796862	144.2	http://en.wikipedia.org/wiki/In_the_Name_of_the_Father_(film)	In the Name of the Father	1993-nm-IntheNameoftheFather.jpg
67	1993	15	15	3	FALSE	63.954968	63.954968	144.2	http://en.wikipedia.org/wiki/The_Remains_of_the_Day_(film)	The Remains of the Day	1993-nm-TheRemainsoftheDay.jpg
66	1993	7	7	4	FALSE	40.157856	40.157856	144.2	http://en.wikipedia.org/wiki/The_Piano	The Piano	1993-nm-ThePiano.jpg
65	1992	40	40	1	FALSE	243.240178	243.240178	140.5	http://en.wikipedia.org/wiki/A_Few_Good_Men	A Few Good Men	1992-nm-AFewGoodMen.jpg
64	1992	14.4	14.4	0	TRUE	159.157447	159.157447	140.5	http://en.wikipedia.org/wiki/Unforgiven	Unforgiven	1992-gp-Unforgiven.jpg
175	1992	31	31	2	FALSE	134.095253	134.095253	140.5	http://en.wikipedia.org/wiki/Scent_of_a_Woman_(1992_film)	Scent of a Woman	1992-nm-ScentofaWoman.jpg
174	1992	ERR £2.3 million	ERR £2.3 million	3	FALSE	62.548947	62.548947	140.5	http://en.wikipedia.org/wiki/The_Crying_Game	The Crying Game	1992-nm-TheCryingGame.jpg
79	1992	8	8	4	FALSE	25.966555	25.966555	140.5	http://en.wikipedia.org/wiki/Howards_End_(film)	Howards End	1992-nm-HowardsEnd.jpg
221	1991	25	25	1	FALSE	424.96762	424.96762	134.6	http://en.wikipedia.org/wiki/Beauty_and_the_Beast_(1991_film)	Beauty and the Beast	1991-nm-BeautyandtheBeast.jpg
62	1991	19	19	0	TRUE	272.742922	272.742922	134.6	http://en.wikipedia.org/wiki/The_Silence_of_the_Lambs_(film)	The Silence of the Lambs	1991-gp-TheSilenceoftheLambs.jpg
477	1991	40	40	2	FALSE	205.4	205.4	134.6	http://en.wikipedia.org/wiki/JFK_(film)	JFK	1991-nm-JFK.png
63	1991	30	30	3	FALSE	110	110	134.6	http://en.wikipedia.org/wiki/The_Prince_of_Tides	The Prince of Tides	1991-nm-ThePrinceofTides.jpg
173	1991	30	30	4	FALSE	49.114016	49.114016	134.6	http://en.wikipedia.org/wiki/Bugsy	Bugsy	1991-nm-Bugsy.jpg
78	1990	22	22	1	FALSE	505.702588	505.702588	129.2	http://en.wikipedia.org/wiki/Ghost_(1990_film)	Ghost	1990-nm-Ghost.jpg
60	1990	22	22	0	TRUE	424.208848	424.208848	129.2	http://en.wikipedia.org/wiki/Dances_with_Wolves	Dances with Wolves	1990-gp-DanceswithWolves.jpg
