num	year	budget	budget_o	order	gp	boxoffice_o	bo	cpi	link	title	poster
449	1942	1	1	7	FALSE	None	None	16.0	http://en.wikipedia.org/wiki/The_Magnificent_Ambersons_(film)	The Magnificent Ambersons	1942-nm-TheMagnificentAmbersons.jpg
277	1942	ERR £0.132 	ERR £0.132 	9	FALSE	ERR £0.25 (in Britain) 	ERR £0.25 (in Britain) 	16.0	http://en.wikipedia.org/wiki/49th_Parallel_(film)	49th Parallel	1942-nm-49thParallel.jpg
384	1942	2	2	8	FALSE	ERR  4.65 (Domestic earnings)  3.497 (Foreign earnings)	ERR  4.65 (Domestic earnings)  3.497 (Foreign earnings)	16.0	http://en.wikipedia.org/wiki/Random_Harvest_(film)	Random Harvest	1942-nm-RandomHarvest.jpg
407	1942	None	None	1	FALSE	11.8	11.8	16.0	http://en.wikipedia.org/wiki/Yankee_Doodle_Dandy	Yankee Doodle Dandy	1942-nm-YankeeDoodleDandy.jpeg
276	1942	1.344	1.344	0	TRUE	8.878	8.878	16.0	http://en.wikipedia.org/wiki/Mrs._Miniver_(film)	Mrs. Miniver	1942-gp-MrsMiniver.gif
278	1942	1.081698	1.081698	2	FALSE	5.093	5.093	16.0	http://en.wikipedia.org/wiki/Kings_Row	Kings Row	1942-nm-KingsRow.jpg
84	1941	None	None	2	FALSE	None	None	14.4	http://en.wikipedia.org/wiki/Here_Comes_Mr._Jordan	Here Comes Mr. Jordan	1941-nm-HereComesMrJordan.jpg
98	1941	None	None	3	FALSE	None	None	14.4	http://en.wikipedia.org/wiki/Blossoms_in_the_Dust	Blossoms in the Dust	1941-nm-BlossomsintheDust.jpg
189	1941	None	None	4	FALSE	None	None	14.4	http://en.wikipedia.org/wiki/Hold_Back_the_Dawn	Hold Back the Dawn	1941-nm-HoldBacktheDawn.png
273	1941	None	None	5	FALSE	None	None	14.4	http://en.wikipedia.org/wiki/The_Little_Foxes_(film)	The Little Foxes	1941-nm-TheLittleFoxes.jpg
274	1941	None	None	6	FALSE	None	None	14.4	http://en.wikipedia.org/wiki/One_Foot_in_Heaven	One Foot in Heaven	1941-nm-OneFootinHeaven.jpg
406	1941	0.375	0.375	7	FALSE	None	None	14.4	http://en.wikipedia.org/wiki/The_Maltese_Falcon_(1941_film)	The Maltese Falcon	1941-nm-TheMalteseFalcon.jpg
275	1941	1.103	1.103	9	FALSE	ERR US  4.5	ERR US  4.5	14.4	http://en.wikipedia.org/wiki/Suspicion_(1941_film)	Suspicion	1941-nm-Suspicion.jpg
448	1941	0.839727	0.839727	8	FALSE	ERR  1.585634 (United States)	ERR  1.585634 (United States)	14.4	http://en.wikipedia.org/wiki/Citizen_Kane	Citizen Kane	1941-nm-CitizenKane.jpg
99	1941	1.4	1.4	1	FALSE	16.361885	16.361885	14.4	http://en.wikipedia.org/wiki/Sergeant_York	Sergeant York	1941-nm-SergeantYork.gif
272	1941	0.8	0.8	0	TRUE	6	6	14.4	http://en.wikipedia.org/wiki/How_Green_Was_My_Valley_(film)	How Green Was My Valley	1941-gp-HowGreenWasMyValley.jpg
97	1940	None	None	6	FALSE	None	None	13.9	http://en.wikipedia.org/wiki/Our_Town_(1940_film)	Our Town	1940-nm-OurTown.jpg
266	1940	None	None	7	FALSE	None	None	13.9	http://en.wikipedia.org/wiki/All_This,_and_Heaven_Too	All This, and Heaven Too	1940-nm-AllThisandHeavenToo.jpg
447	1940	None	None	8	FALSE	None	None	13.9	http://en.wikipedia.org/wiki/The_Letter_(1940_film)	The Letter	1940-nm-TheLetter.jpg
268	1940	0.8	0.8	9	FALSE	ERR  2.5 million(rentals) 	ERR  2.5 million(rentals) 	13.9	http://en.wikipedia.org/wiki/The_Grapes_of_Wrath_(film)	The Grapes of Wrath	1940-nm-TheGrapesofWrath.jpg
265	1940	1.288	1.288	0	TRUE	6	6	13.9	http://en.wikipedia.org/wiki/Rebecca_(1940_film)	Rebecca	1940-gp-Rebecca.jpg
271	1940	None	None	1	FALSE	3	3	13.9	http://en.wikipedia.org/wiki/The_Philadelphia_Story_(film)	The Philadelphia Story	1940-nm-ThePhiladelphiaStory.jpg
269	1940	0.738	0.738	2	FALSE	2.385	2.385	13.9	http://en.wikipedia.org/wiki/Kitty_Foyle_(film)	Kitty Foyle	1940-nm-KittyFoyle.jpg
446	1940	ERR US 2 million	ERR US 2 million	3	FALSE	2	2	13.9	http://en.wikipedia.org/wiki/The_Great_Dictator	The Great Dictator	1940-nm-TheGreatDictator.jpg
267	1940	1.484167	1.484167	4	FALSE	1.598435	1.598435	13.9	http://en.wikipedia.org/wiki/Foreign_Correspondent_(film)	Foreign Correspondent	1940-nm-ForeignCorrespondent.jpg
270	1940	0.682495	0.682495	5	FALSE	0.580129	0.580129	13.9	http://en.wikipedia.org/wiki/The_Long_Voyage_Home	The Long Voyage Home	1940-nm-TheLongVoyageHome.jpg
95	1939	1.365	1.365	5	FALSE	None	None	13.9	http://en.wikipedia.org/wiki/Ninotchka	Ninotchka	1939-nm-Ninotchka.jpg
94	1939	None	None	6	FALSE	None	None	13.9	http://en.wikipedia.org/wiki/Dark_Victory	Dark Victory	1939-nm-DarkVictory.jpg
96	1939	None	None	7	FALSE	None	None	13.9	http://en.wikipedia.org/wiki/Of_Mice_and_Men_(1939_film)	Of Mice and Men	1939-nm-OfMiceandMen.jpg
445	1939	2.777	2.777	9	FALSE	ERR  3.017(original release) 14.661431(unadjusted) (re-releases) 239.190498(adjusted 2012)	ERR  3.017(original release) 14.661431(unadjusted) (re-releases) 239.190498(adjusted 2012)	13.9	http://en.wikipedia.org/wiki/The_Wizard_of_Oz_(1939_film)	The Wizard of Oz	1939-nm-TheWizardofOz.jpg
264	1939	None	None	8	FALSE	ERR  0.624643 (1989 re-issue)	ERR  0.624643 (1989 re-issue)	13.9	http://en.wikipedia.org/wiki/Wuthering_Heights_(1939_film)	Wuthering Heights	1939-nm-WutheringHeights.jpg
405	1939	3.85	3.85	0	TRUE	390	390	13.9	http://en.wikipedia.org/wiki/Gone_with_the_Wind_(film)	Gone with the Wind	1939-gp-GonewiththeWind.jpg
262	1939	1.5	1.5	1	FALSE	9	9	13.9	http://en.wikipedia.org/wiki/Mr._Smith_Goes_to_Washington	Mr. Smith Goes to Washington	1939-nm-MrSmithGoestoWashington.jpg
260	1939	1.051	1.051	2	FALSE	3.252	3.252	13.9	http://en.wikipedia.org/wiki/Goodbye,_Mr._Chips_(1939_film)	Goodbye, Mr. Chips	1939-nm-GoodbyeMrChips.jpg
261	1939	0.86	0.86	3	FALSE	1.75	1.75	13.9	http://en.wikipedia.org/wiki/Love_Affair_(1939_film)	Love Affair	1939-nm-LoveAffair.jpg
263	1939	0.531374	0.531374	4	FALSE	1.103757	1.103757	13.9	http://en.wikipedia.org/wiki/Stagecoach_(1939_film)	Stagecoach	1939-nm-Stagecoach.jpg
257	1938	None	None	3	FALSE	None	None	14.1	http://en.wikipedia.org/wiki/Grand_Illusion_(film)	Grand Illusion	1938-nm-GrandIllusion.jpg
258	1938	1.25	1.25	4	FALSE	None	None	14.1	http://en.wikipedia.org/wiki/Jezebel_(film)	Jezebel	1938-nm-Jezebel.jpg
259	1938	None	None	5	FALSE	None	None	14.1	http://en.wikipedia.org/wiki/Test_Pilot_(film)	Test Pilot	1938-nm-TestPilot.jpg
256	1938	None	None	6	FALSE	None	None	14.1	http://en.wikipedia.org/wiki/Four_Daughters	Four Daughters	1938-nm-FourDaughters.jpg
444	1938	ERR ₤87000 	ERR ₤87000 	7	FALSE	None	None	14.1	http://en.wikipedia.org/wiki/Pygmalion_(1938_film)	Pygmalion	1938-nm-Pygmalion.jpg
373	1938	ERR US 1.644736 	ERR US 1.644736 	0	TRUE	ERR US 2.137575(US rentals)US 5.295526(Int'l rentals)	ERR US 2.137575(US rentals)US 5.295526(Int'l rentals)	14.1	http://en.wikipedia.org/wiki/You_Can%27t_Take_It_With_You_(film)	You Can't Take It With You	1938-gp-YouCantTakeItWithYou.jpg
254	1938	None	None	9	FALSE	ERR Theatrical release poster	ERR Theatrical release poster	14.1	http://en.wikipedia.org/wiki/Boys_Town_(1938_film)	Boys Town	1938-nm-BoysTown.jpg
253	1938	ERR  1.2– 2.275 	ERR  1.2– 2.275 	8	FALSE	ERR  3.6 million (gross rental) 	ERR  3.6 million (gross rental) 	14.1	http://en.wikipedia.org/wiki/Alexander%27s_Ragtime_Band_(film)	Alexander's Ragtime Band	1938-nm-AlexandersRagtimeBand.jpg
252	1938	2.033	2.033	1	FALSE	3.981	3.981	14.1	http://en.wikipedia.org/wiki/The_Adventures_of_Robin_Hood_(film)	The Adventures of Robin Hood	1938-nm-TheAdventuresofRobinHood.jpg
255	1938	1.012	1.012	2	FALSE	ERR  0.987 (Domestic earnings) 1.611 (Foreign earnings)	2.5	14.1	http://en.wikipedia.org/wiki/The_Citadel_(film)	The Citadel	1938-nm-TheCitadel.jpg
93	1937	None	None	0	TRUE	None	None	13.5	http://en.wikipedia.org/wiki/The_Life_of_Emile_Zola	The Life of Emile Zola	1937-gp-TheLifeofEmileZola.jpg
247	1937	2.8	2.8	4	FALSE	None	None	13.5	http://en.wikipedia.org/wiki/The_Good_Earth_(film)	The Good Earth	1937-nm-TheGoodEarth.jpg
250	1937	None	None	5	FALSE	None	None	13.5	http://en.wikipedia.org/wiki/One_Hundred_Men_and_a_Girl	One Hundred Men and a Girl	1937-nm-OneHundredMenandaGirl.jpg
246	1937	None	None	6	FALSE	None	None	13.5	http://en.wikipedia.org/wiki/Captains_Courageous_(1937_film)	Captains Courageous	1937-nm-CaptainsCourageous.jpg
248	1937	None	None	7	FALSE	None	None	13.5	http://en.wikipedia.org/wiki/In_Old_Chicago	In Old Chicago	1937-nm-InOldChicago.jpg
443	1937	0.9	0.9	8	FALSE	None	None	13.5	http://en.wikipedia.org/wiki/Dead_End_(1937_film)	Dead End	1937-nm-DeadEnd.png
249	1937	2	2	9	FALSE	ERR Original poster	ERR Original poster	13.5	http://en.wikipedia.org/wiki/Lost_Horizon_(1937_film)	Lost Horizon	1937-nm-LostHorizon.jpg
245	1937	None	None	1	FALSE	3	3	13.5	http://en.wikipedia.org/wiki/The_Awful_Truth	The Awful Truth	1937-nm-TheAwfulTruth.jpg
210	1937	1.159	1.159	2	FALSE	2	2	13.5	http://en.wikipedia.org/wiki/A_Star_Is_Born_(1937_film)	A Star Is Born	1937-nm-AStarIsBorn.jpg
251	1937	0.952	0.952	3	FALSE	1.762	1.762	13.5	http://en.wikipedia.org/wiki/Stage_Door	Stage Door	1937-nm-StageDoor.jpg
441	1936	None	None	0	TRUE	None	None	13.8	http://en.wikipedia.org/wiki/The_Great_Ziegfeld	The Great Ziegfeld	1936-gp-TheGreatZiegfeld.gif
208	1936	None	None	5	FALSE	None	None	13.8	http://en.wikipedia.org/wiki/Anthony_Adverse	Anthony Adverse	1936-nm-AnthonyAdverse.jpg
244	1936	None	None	6	FALSE	None	None	13.8	http://en.wikipedia.org/wiki/Three_Smart_Girls	Three Smart Girls	1936-nm-ThreeSmartGirls.jpg
372	1936	None	None	7	FALSE	None	None	13.8	http://en.wikipedia.org/wiki/The_Story_of_Louis_Pasteur	The Story of Louis Pasteur	1936-nm-TheStoryofLouisPasteur.jpg
241	1936	ERR Theatrical release poster	ERR Theatrical release poster	8	FALSE	None	None	13.8	http://en.wikipedia.org/wiki/Mr._Deeds_Goes_to_Town	Mr. Deeds Goes to Town	1936-nm-MrDeedsGoestoTown.jpg
209	1936	None	None	9	FALSE	ERR theatrical poster	ERR theatrical poster	13.8	http://en.wikipedia.org/wiki/Libeled_Lady	Libeled Lady	1936-nm-LibeledLady.jpg
242	1936	1.3	1.3	1	FALSE	ERR  2.868 (Domestic earnings)  2.405 (Foreign earnings) 	5.26	13.8	http://en.wikipedia.org/wiki/San_Francisco_(1936_film)	San Francisco	1936-nm-SanFrancisco.jpg
243	1936	1.232	1.232	2	FALSE	ERR  1.111 (Domestic earnings)  1.183 (Foreign earnings) 	2.95	13.8	http://en.wikipedia.org/wiki/A_Tale_of_Two_Cities_(1935_film)	A Tale of Two Cities	1936-nm-ATaleofTwoCities.jpg
442	1936	2.066	2.066	3	FALSE	ERR  0.962 (Domestic earnings) 1.113 (Foreign earnings) 	2.1	13.8	http://en.wikipedia.org/wiki/Romeo_and_Juliet_(1936_film)	Romeo and Juliet	1936-nm-RomeoandJuliet.jpg
404	1936	None	None	4	FALSE	1.6	1.6	13.8	http://en.wikipedia.org/wiki/Dodsworth_(film)	Dodsworth	1936-nm-Dodsworth.jpg
370	1935	None	None	7	FALSE	None	None	13.7	http://en.wikipedia.org/wiki/Les_Mis%C3%A9rables_(1935_film)	Les Misérables	1935-nm-LesMisrables.jpg
371	1935	None	None	8	FALSE	None	None	13.7	http://en.wikipedia.org/wiki/Ruggles_of_Red_Gap	Ruggles of Red Gap	1935-nm-RugglesofRedGap.jpg
369	1935	None	None	9	FALSE	None	None	13.7	http://en.wikipedia.org/wiki/Broadway_Melody_of_1936	Broadway Melody of 1936	1935-nm-BroadwayMelodyof1936.jpg
220	1935	1	1	11	FALSE	ERR Theatrical release poster	ERR Theatrical release poster	13.7	http://en.wikipedia.org/wiki/Captain_Blood_(1935_film)	Captain Blood	1935-nm-CaptainBlood.jpeg
239	1935	None	None	10	FALSE	ERR Theatrical poster	ERR Theatrical poster	13.7	http://en.wikipedia.org/wiki/The_Lives_of_a_Bengal_Lancer	The Lives of a Bengal Lancer	1935-nm-TheLivesofaBengalLancer.jpg
437	1935	1.95	1.95	0	TRUE	ERR  4.5 (rentals)	ERR  4.5 (rentals)	13.7	http://en.wikipedia.org/wiki/Mutiny_on_the_Bounty_(1935_film)	Mutiny on the Bounty	1935-gp-MutinyontheBounty.jpg
440	1935	0.609	0.609	1	FALSE	3.202	3.202	13.7	http://en.wikipedia.org/wiki/Top_Hat	Top Hat	1935-nm-TopHat.jpg
238	1935	1.073	1.073	2	FALSE	ERR  1.621 (Domestic earnings)  1.348 (Foreign earnings) 	2.969	13.7	http://en.wikipedia.org/wiki/Personal_History,_Adventures,_Experience,_and_Observation_of_David_Copperfield_the_Younger_(1935)	David Copperfield	1935-nm-DavidCopperfield.jpg
240	1935	0.782	0.782	3	FALSE	ERR  1.058 (Domestic earnings)  0.999 (Foreign earnings) 	2.057	13.7	http://en.wikipedia.org/wiki/Naughty_Marietta_(film)	Naughty Marietta	1935-nm-NaughtyMarietta.jpg
439	1935	0.981	0.981	4	FALSE	1.229	1.229	13.7	http://en.wikipedia.org/wiki/A_Midsummer_Night%27s_Dream_(1935_film)	A Midsummer Night's Dream	1935-nm-AMidsummerNightsDream.jpg
438	1935	0.243	0.243	5	FALSE	0.95	0.95	13.7	http://en.wikipedia.org/wiki/The_Informer_(1935_film)	The Informer	1935-nm-TheInformer.jpg
237	1935	0.342	0.342	6	FALSE	0.77	0.77	13.7	http://en.wikipedia.org/wiki/Alice_Adams_(film)	Alice Adams	1935-nm-AliceAdams.jpeg
231	1934	None	None	3	FALSE	None	None	13.3	http://en.wikipedia.org/wiki/Cleopatra_(1934_film)	Cleopatra	1934-nm-Cleopatra.jpg
236	1934	0.226408	0.226408	4	FALSE	None	None	13.3	http://en.wikipedia.org/wiki/The_Thin_Man_(film)	The Thin Man	1934-nm-TheThinMan.jpg
235	1934	None	None	5	FALSE	None	None	13.3	http://en.wikipedia.org/wiki/The_House_of_Rothschild	The House of Rothschild	1934-nm-TheHouseofRothschild.jpg
232	1934	None	None	6	FALSE	None	None	13.3	http://en.wikipedia.org/wiki/Flirtation_Walk	Flirtation Walk	1934-nm-FlirtationWalk.jpg
234	1934	None	None	7	FALSE	None	None	13.3	http://en.wikipedia.org/wiki/Here_Comes_the_Navy	Here Comes the Navy	1934-nm-HereComestheNavy.jpg
434	1934	None	None	8	FALSE	None	None	13.3	http://en.wikipedia.org/wiki/Imitation_of_Life_(1934_film)	Imitation of Life	1934-nm-ImitationofLife.jpg
436	1934	1	1	11	FALSE	ERR original Italian lobby card	ERR original Italian lobby card	13.3	http://en.wikipedia.org/wiki/Viva_Villa!	Viva Villa!	1934-nm-VivaVilla.jpg
435	1934	None	None	10	FALSE	ERR Theatrical release poster	ERR Theatrical release poster	13.3	http://en.wikipedia.org/wiki/One_Night_of_Love	One Night of Love	1934-nm-OneNightofLove.jpg
433	1934	0.325	0.325	0	TRUE	ERR  2.5  2.0(theatrical rentals)	ERR  2.5  2.0(theatrical rentals)	13.3	http://en.wikipedia.org/wiki/It_Happened_One_Night	It Happened One Night	1934-gp-ItHappenedOneNight.jpg
207	1934	None	None	9	FALSE	ERR 	ERR 	13.3	http://en.wikipedia.org/wiki/The_White_Parade	The White Parade	1934-nm-TheWhiteParade.jpg
206	1934	0.82	0.82	1	FALSE	ERR  1.258 (Domestic earnings)  1.085 (Foreign earnings) 	2.343	13.3	http://en.wikipedia.org/wiki/The_Barretts_of_Wimpole_Street_(1934_film)	The Barretts of Wimpole Street	1934-nm-TheBarrettsofWimpoleStreet.jpg
233	1934	0.52	0.52	2	FALSE	1.774	1.774	13.3	http://en.wikipedia.org/wiki/The_Gay_Divorcee	The Gay Divorcee	1934-nm-TheGayDivorcee.jpg
229	1932	0.3	0.3	5	FALSE	None	None	13.1	http://en.wikipedia.org/wiki/Lady_for_a_Day	Lady for a Day	1932-nm-LadyforaDay.jpg
228	1932	None	None	6	FALSE	None	None	13.1	http://en.wikipedia.org/wiki/I_Am_a_Fugitive_from_a_Chain_Gang	I Am a Fugitive from a Chain Gang	1932-nm-IAmaFugitivefromaChainGang.jpg
428	1932	0.9	0.9	7	FALSE	None	None	13.1	http://en.wikipedia.org/wiki/A_Farewell_to_Arms_(1932_film)	A Farewell to Arms	1932-nm-AFarewelltoArms.jpg
431	1932	ERR £65000 	ERR £65000 	9	FALSE	ERR £0.75 	ERR £0.75 	13.1	http://en.wikipedia.org/wiki/The_Private_Life_of_Henry_VIII	The Private Life of Henry VIII	1932-nm-ThePrivateLifeofHenryVIII.jpg
430	1932	0.424	0.424	8	FALSE	ERR Theatrical release poster	ERR Theatrical release poster	13.1	http://en.wikipedia.org/wiki/Little_Women_(1933_film)	Little Women	1932-nm-LittleWomen.jpg
427	1932	1.18028	1.18028	0	TRUE	3.5	3.5	13.1	http://en.wikipedia.org/wiki/Cavalcade_(1933_film)	Cavalcade	1932-gp-Cavalcade.jpg
429	1932	0.439	0.439	1	FALSE	2.25	2.25	13.1	http://en.wikipedia.org/wiki/42nd_Street_(film)	42nd Street	1932-nm-42ndStreet.jpg
205	1932	0.2	0.2	2	FALSE	2.2	2.2	13.1	http://en.wikipedia.org/wiki/She_Done_Him_Wrong	She Done Him Wrong	1932-nm-SheDoneHimWrong.jpg
432	1932	0.851	0.851	3	FALSE	ERR  1.004 (Domestic earnings)  1.029 (Foreign earnings) 	2.033	13.1	http://en.wikipedia.org/wiki/Smilin%27_Through_(1932_film)	Smilin' Through	1932-nm-SmilinThrough.jpg
230	1932	0.6	0.6	4	FALSE	1.8	1.8	13.1	http://en.wikipedia.org/wiki/State_Fair_(1933_film)	State Fair	1932-nm-StateFair.jpg
226	1931	None	None	1	FALSE	None	None	15.5	http://en.wikipedia.org/wiki/One_Hour_with_You	One Hour with You	1931-nm-OneHourwithYou.jpg
224	1931	None	None	2	FALSE	None	None	15.5	http://en.wikipedia.org/wiki/Bad_Girl_(1931_film)	Bad Girl	1931-nm-BadGirl.jpg
223	1931	None	None	3	FALSE	None	None	15.5	http://en.wikipedia.org/wiki/Arrowsmith_(film)	Arrowsmith	1931-nm-Arrowsmith.jpg
368	1931	None	None	4	FALSE	None	None	15.5	http://en.wikipedia.org/wiki/Shanghai_Express_(film)	Shanghai Express	1931-nm-ShanghaiExpress.jpg
225	1931	None	None	5	FALSE	None	None	15.5	http://en.wikipedia.org/wiki/Five_Star_Final	Five Star Final	1931-nm-FiveStarFinal.jpg
227	1931	None	None	6	FALSE	None	None	15.5	http://en.wikipedia.org/wiki/The_Smiling_Lieutenant	The Smiling Lieutenant	1931-nm-TheSmilingLieutenant.jpg
426	1931	None	None	7	FALSE	None	None	15.5	http://en.wikipedia.org/wiki/The_Champ_(1931_film)	The Champ	1931-nm-TheChamp.jpg
425	1931	0.75	0.75	0	TRUE	2.25	2.25	15.5	http://en.wikipedia.org/wiki/Grand_Hotel_(film)	Grand Hotel	1931-gp-GrandHotel.jpg
204	1930	None	None	1	FALSE	None	None	17.0	http://en.wikipedia.org/wiki/Skippy_(1931_film)	Skippy	1930-nm-Skippy.jpg
403	1930	None	None	2	FALSE	None	None	17.0	http://en.wikipedia.org/wiki/East_Lynne_(1931_film)	East Lynne	1930-nm-EastLynne.jpg
493	1930	None	None	3	FALSE	None	None	17.0	http://en.wikipedia.org/wiki/Trader_Horn_(1931_film)	Trader Horn	1930-nm-TraderHorn.jpg
424	1930	None	None	4	FALSE	None	None	17.0	http://en.wikipedia.org/wiki/The_Front_Page_(1931_film)	The Front Page	1930-nm-TheFrontPage.jpg
423	1930	1.433	1.433	0	TRUE	1.383	1.383	17.0	http://en.wikipedia.org/wiki/Cimarron_(1931_film)	Cimarron	1930-gp-Cimarron.jpg
421	1929	None	None	1	FALSE	None	None	17.3	http://en.wikipedia.org/wiki/The_Divorcee	The Divorcee	1929-nm-TheDivorcee.jpg
422	1929	None	None	2	FALSE	None	None	17.3	http://en.wikipedia.org/wiki/The_Love_Parade	The Love Parade	1929-nm-TheLoveParade.jpg
420	1929	None	None	3	FALSE	None	None	17.3	http://en.wikipedia.org/wiki/Disraeli_(1929_film)	Disraeli	1929-nm-Disraeli.jpg
419	1929	None	None	4	FALSE	None	None	17.3	http://en.wikipedia.org/wiki/The_Big_House_(1930_film)	The Big House	1929-nm-TheBigHouse.jpg
418	1929	1.2	1.2	0	TRUE	ERR  3.0 (rentals)	ERR  3.0 (rentals)	17.3	http://en.wikipedia.org/wiki/All_Quiet_on_the_Western_Front_(1930_film)	All Quiet on the Western Front	1929-gp-AllQuietontheWesternFront.jpg
219	1928	None	None	1	FALSE	None	None	17.1	http://en.wikipedia.org/wiki/In_Old_Arizona	In Old Arizona	1928-nm-InOldArizona.jpg
402	1928	None	None	2	FALSE	None	None	17.1	http://en.wikipedia.org/wiki/Alibi_(1929_film)	Alibi	1928-nm-Alibi.jpg
416	1928	0.426	0.426	3	FALSE	None	None	17.1	http://en.wikipedia.org/wiki/The_Hollywood_Revue_of_1929	Hollywood Revue	1928-nm-HollywoodRevue.jpg
417	1928	1	1	4	FALSE	None	None	17.1	http://en.wikipedia.org/wiki/The_Patriot_(1928_film)	The Patriot	1928-nm-ThePatriot.jpg
415	1928	None	None	0	TRUE	3	3	17.1	http://en.wikipedia.org/wiki/The_Broadway_Melody	The Broadway Melody	1928-gp-TheBroadwayMelody.jpg
412	1927	ERR US 2 million  	ERR US 2 million  	0	TRUE	None	None	17.3	http://en.wikipedia.org/wiki/Wings_(film)	Wings	1927-gp-Wings.jpg
413	1927	None	None	2	FALSE	None	None	17.3	http://en.wikipedia.org/wiki/The_Racket_(1928_film)	The Racket	1927-nm-TheRacket.jpg
414	1927	None	None	1	FALSE	1.75	1.75	17.3	http://en.wikipedia.org/wiki/Seventh_Heaven_(1927_film)	Seventh Heaven	1927-nm-SeventhHeaven.jpg
